Source Language,Source ISO Code,Target Language,Target ISO Code,Text Type,Text,Trial,HF Translated Text,HF Translation Time (s),Gemini Translated Text,Gemini Translation Time (s)
Chinese,zh,Spanish,es,sentence,This is a test sentence.,5,"{""input"": ""This is a test sentence."", ""output"": ""Esta es una oración de prueba."", ""src_lang"": ""english"", ""src_lang_code"": ""en"", ""target_lang"": ""spanish"", ""target_lang_code"": ""es""}
",0.9300901889801025,Esta es una oración de prueba.,0.8194448947906494
Chinese,zh,Spanish,es,sentence,How are you doing today?,1,"{""input"": ""How are you doing today?"", ""output"": ""¿Cómo estás hoy?"", ""src_lang"": ""Chinese"", ""src_lang_code"": ""zh"", ""target_lang"": ""Spanish"", ""target_lang_code"": ""es""}
",0.9066009521484375,¿Cómo estás hoy?,0.6970689296722412
Chinese,zh,Spanish,es,sentence,How are you doing today?,2,"{""input"": ""How are you doing today?"", ""output"": ""¿Cómo estás hoy?"", ""src_lang"": ""chinese"", ""src_lang_code"": ""zh"", ""target_lang"": ""spanish"", ""target_lang_code"": ""es""}
",0.8982551097869873,¿Cómo estás hoy?,0.6636731624603271
Chinese,zh,Spanish,es,sentence,How are you doing today?,3,"{""input"": ""How are you doing today?"", ""output"": ""¿Cómo estás hoy?"", ""src_lang"": ""english"", ""src_lang_code"": ""en"", ""target_lang"": ""spanish"", ""target_lang_code"": ""es""}
",0.8422560691833496,¿Cómo estás hoy?,0.6829969882965088
Chinese,zh,Spanish,es,sentence,How are you doing today?,4,"{""input"": ""How are you doing today?"", ""output"": ""¿Cómo estás hoy?"", ""src_lang"": ""Chinese"", ""src_lang_code"": ""zh"", ""target_lang"": ""Spanish"", ""target_lang_code"": ""es""}
",0.8655169010162354,¿Cómo estás hoy?,0.6870148181915283
Chinese,zh,Spanish,es,sentence,How are you doing today?,5,"{""input"": ""How are you doing today?"", ""output"": ""¿Cómo estás hoy?"", ""src_lang"": ""english"", ""src_lang_code"": ""en"", ""target_lang"": ""spanish"", ""target_lang_code"": ""es""}
",0.8162660598754883,¿Cómo estás hoy?,0.693526029586792
Chinese,zh,Spanish,es,sentence,The weather is great.,1,"{""input"": ""The weather is great."", ""output"": ""El clima es genial."", ""src_lang"": ""chinese"", ""src_lang_code"": ""zh"", ""target_lang"": ""spanish"", ""target_lang_code"": ""es""}
",0.8303680419921875,El clima es genial.,0.63022780418396
Chinese,zh,Spanish,es,sentence,The weather is great.,2,"{""input"": ""The weather is great."", ""output"": ""El clima está genial."", ""src_lang"": ""Chinese"", ""src_lang_code"": ""zh"", ""target_lang"": ""spanish"", ""target_lang_code"": ""es""}
",0.8633449077606201,El clima es genial.,0.901129961013794
Chinese,zh,Spanish,es,sentence,The weather is great.,3,"{""input"": ""The weather is great."", ""output"": ""El clima es genial."", ""src_lang"": ""Chinese"", ""src_lang_code"": ""zh"", ""target_lang"": ""spanish"", ""target_lang_code"": ""es""}
",0.7531037330627441,El clima es genial.,0.6758921146392822
Chinese,zh,Spanish,es,sentence,The weather is great.,4,"{""input"": ""The weather is great."", ""output"": ""El clima está genial."", ""src_lang"": ""Chinese"", ""src_lang_code"": ""zh"", ""target_lang"": ""Spanish"", ""target_lang_code"": ""es""}
",0.8960630893707275,El clima está genial.,0.6976020336151123
Chinese,zh,Spanish,es,sentence,The weather is great.,5,"{""input"": ""The weather is great."", ""output"": ""El clima es genial."", ""src_lang"": ""Chinese"", ""src_lang_code"": ""zh"", ""target_lang"": ""Spanish"", ""target_lang_code"": ""es""}
",0.8431210517883301,El clima es genial.,0.6549277305603027
Chinese,zh,Spanish,es,sentence,I love learning new languages.,1,"{""input"": ""I love learning new languages."", ""output"": ""Me encanta aprender idiomas nuevos."", ""src_lang"": ""Chinese"", ""src_lang_code"": ""zh"", ""target_lang"": ""Spanish"", ""target_lang_code"": ""es""}
",1.0690112113952637,Me encanta aprender idiomas nuevos.,0.8518781661987305
Chinese,zh,Spanish,es,sentence,I love learning new languages.,2,"{""input"": ""I love learning new languages."", ""output"": ""Me encanta aprender idiomas nuevos."", ""src_lang"": ""Chinese"", ""src_lang_code"": ""zh"", ""target_lang"": ""Spanish"", ""target_lang_code"": ""es""}
",0.9343447685241699,Me encanta aprender nuevos idiomas.,0.7916469573974609
Chinese,zh,Spanish,es,sentence,I love learning new languages.,3,"{""input"": ""I love learning new languages."", ""output"": ""Me encanta aprender nuevos idiomas."", ""src_lang"": ""Chinese"", ""src_lang_code"": ""zh"", ""target_lang"": ""Spanish"", ""target_lang_code"": ""es""}
",1.315242052078247,Me encanta aprender idiomas nuevos.,0.80600905418396
Chinese,zh,Spanish,es,sentence,I love learning new languages.,4,"{""input"": ""I love learning new languages."", ""output"": ""Me encanta aprender idiomas nuevos."", ""src_lang"": ""Chinese"", ""src_lang_code"": ""zh"", ""target_lang"": ""Spanish"", ""target_lang_code"": ""es""}
",0.9572827816009521,Me encanta aprender idiomas nuevos.,0.8402450084686279
Chinese,zh,Spanish,es,sentence,I love learning new languages.,5,"{""input"": ""I love learning new languages."", ""output"": ""Me encanta aprender idiomas nuevos."", ""src_lang"": ""Chinese"", ""src_lang_code"": ""zh"", ""target_lang"": ""Spanish"", ""target_lang_code"": ""es""}
",0.9920918941497803,Me encanta aprender idiomas nuevos.,0.7634420394897461
Chinese,zh,Spanish,es,sentence,Artificial Intelligence is fascinating.,1,"{""input"": ""Artificial Intelligence is fascinating."", ""output"": ""La inteligencia artificial es fascinante."", ""src_lang"": ""Chinese"", ""src_lang_code"": ""zh"", ""target_lang"": ""Spanish"", ""target_lang_code"": ""es""}
",0.8218789100646973,La inteligencia artificial es fascinante.,0.6368279457092285
Chinese,zh,Spanish,es,sentence,Artificial Intelligence is fascinating.,2,"{""input"": ""Artificial Intelligence is fascinating."", ""output"": ""La inteligencia artificial es fascinante."", ""src_lang"": ""Chinese"", ""src_lang_code"": ""zh"", ""target_lang"": ""Spanish"", ""target_lang_code"": ""es""}
",0.8475148677825928,La inteligencia artificial es fascinante.,0.6869618892669678
Chinese,zh,Spanish,es,sentence,Artificial Intelligence is fascinating.,3,"{""input"": ""Artificial Intelligence is fascinating."", ""output"": ""La inteligencia artificial es fascinante."", ""src_lang"": ""Chinese"", ""src_lang_code"": ""zh"", ""target_lang"": ""spanish"", ""target_lang_code"": ""es""}
",0.8520140647888184,La inteligencia artificial es fascinante.,0.7235567569732666
Chinese,zh,Spanish,es,sentence,Artificial Intelligence is fascinating.,4,"{""input"": ""Artificial Intelligence is fascinating."", ""output"": ""La inteligencia artificial es fascinante."", ""src_lang"": ""Chinese"", ""src_lang_code"": ""zh"", ""target_lang"": ""Spanish"", ""target_lang_code"": ""es""}
",0.784794807434082,La inteligencia artificial es fascinante.,0.6266250610351562
Chinese,zh,Spanish,es,sentence,Artificial Intelligence is fascinating.,5,"{""input"": ""Artificial Intelligence is fascinating."", ""output"": ""La inteligencia artificial es fascinante."", ""src_lang"": ""Chinese"", ""src_lang_code"": ""zh"", ""target_lang"": ""Spanish"", ""target_lang_code"": ""es""}
",0.8597817420959473,La inteligencia artificial es fascinante.,0.6370999813079834
Chinese,zh,Spanish,es,paragraph,This is a test paragraph with multiple sentences. It should help us understand how translation times vary with text length.,1,"{""input"": ""This is a test paragraph with multiple sentences. It should help us understand how translation times vary with text length."", ""output"": ""Este es un párrafo de prueba con varias oraciones. Debería ayudarnos a comprender cómo los tiempos de traducción varían con la longitud del texto."", ""src_lang"": ""english"", ""src_lang_code"": ""en"", ""target_lang"": ""spanish"", ""target_lang_code"": ""es""}
",1.0822360515594482,Este es un párrafo de prueba con varias oraciones. Debería ayudarnos a comprender cómo varían los tiempos de traducción con la longitud del texto.,1.0119659900665283
Chinese,zh,Spanish,es,paragraph,This is a test paragraph with multiple sentences. It should help us understand how translation times vary with text length.,2,"{""input"": ""This is a test paragraph with multiple sentences. It should help us understand how translation times vary with text length."", ""output"": ""Este es un párrafo de prueba con varias oraciones. Debería ayudarnos a comprender cómo varían los tiempos de traducción con la longitud del texto."", ""src_lang"": ""english"", ""src_lang_code"": ""en"", ""target_lang"": ""spanish"", ""target_lang_code"": ""es""}
",1.0966567993164062,Este es un párrafo de prueba con varias oraciones. Debería ayudarnos a comprender cómo varían los tiempos de traducción con la longitud del texto.,0.9216229915618896
Chinese,zh,Spanish,es,paragraph,This is a test paragraph with multiple sentences. It should help us understand how translation times vary with text length.,3,"{""input"": ""This is a test paragraph with multiple sentences. It should help us understand how translation times vary with text length."", ""output"": ""Este es un párrafo de prueba con varias oraciones. Debería ayudarnos a comprender cómo varían los tiempos de traducción con la longitud del texto."", ""src_lang"": ""english"", ""src_lang_code"": ""en"", ""target_lang"": ""spanish"", ""target_lang_code"": ""es""}
",1.1648380756378174,Este es un párrafo de prueba con varias oraciones. Debería ayudarnos a comprender cómo varían los tiempos de traducción con la longitud del texto.,0.8241350650787354
Chinese,zh,Spanish,es,paragraph,This is a test paragraph with multiple sentences. It should help us understand how translation times vary with text length.,4,"{""input"": ""This is a test paragraph with multiple sentences. It should help us understand how translation times vary with text length."", ""output"": ""Este es un párrafo de prueba con varias oraciones. Debería ayudarnos a comprender cómo varían los tiempos de traducción con la longitud del texto."", ""src_lang"": ""english"", ""src_lang_code"": ""en"", ""target_lang"": ""spanish"", ""target_lang_code"": ""es""}
",1.048675775527954,Este es un párrafo de prueba con varias oraciones. Debería ayudarnos a comprender cómo varían los tiempos de traducción con la longitud del texto.,0.9243268966674805
Chinese,zh,Spanish,es,paragraph,This is a test paragraph with multiple sentences. It should help us understand how translation times vary with text length.,5,"{""input"": ""This is a test paragraph with multiple sentences. It should help us understand how translation times vary with text length."", ""output"": ""Este es un párrafo de prueba con varias oraciones. Debería ayudarnos a comprender cómo varían los tiempos de traducción con la longitud del texto."", ""src_lang"": ""english"", ""src_lang_code"": ""en"", ""target_lang"": ""spanish"", ""target_lang_code"": ""es""}
",1.1040618419647217,Este es un párrafo de prueba con varias oraciones. Debería ayudarnos a comprender cómo varían los tiempos de traducción con la longitud del texto.,0.9804291725158691
